Voter ID,County,Candidate
1284572,Harsaw,Vestal
1782218,Harsaw,Torres
1956197,Harsaw,Vestal
1745169,Harsaw,Torres
1156058,Harsaw,Vestal
1235681,Harsaw,Torres
1078703,Harsaw,Vestal
1825427,Matterdawn,Seth
1584916,Harsaw,Torres
1784799,Matterdawn,Torres
1129308,Mershville,Torres
1874637,Porpus,Vestal
1950841,Harsaw,Torres
1415492,Harsaw,Vestal
1227011,Matterdawn,Torres
1867614,Harsaw,Cordin
1119070,Mershville,Torres
1998294,Harsaw,Torres
1314671,Harsaw,Vestal
1893298,Harsaw,Vestal
1061983,Harsaw,Torres
1941358,Arrent,Vestal
1543599,Harsaw,Torres
1179395,Harsaw,Vestal
1474171,Matterdawn,Vestal
1905259,Harsaw,Torres
1299064,Porpus,Torres
1584771,Harsaw,Torres
1731917,Harsaw,Vestal
1751383,Mershville,Torres
1999833,Harsaw,Vestal
1100149,Harsaw,Torres
1434341,Harsaw,Torres
1759198,Mershville,Torres
1496801,Mershville,Seth
1562076,Harsaw,Torres
1057231,Harsaw,Torres
1556627,Harsaw,Torres
1702555,Porpus,Vestal
1360081,Harsaw,Torres
1974535,Porpus,Torres
1664374,Arrent,Seth
1888736,Porpus,Vestal
1117170,Harsaw,Vestal
1953831,Arrent,Torres
1415451,Harsaw,Vestal
1523535,Matterdawn,Vestal
1808751,Harsaw,Torres
1008395,Mershville,Vestal
1115252,Harsaw,Torres
1776180,Porpus,Vestal
1516199,Mershville,Torres
1665503,Porpus,Torres
1890054,Porpus,Torres
1667507,Harsaw,Torres
1294909,Matterdawn,Torres
1992942,Harsaw,Vestal
1604569,Matterdawn,Vestal
1740790,Mershville,Torres
1919136,Harsaw,Torres
1468407,Mershville,Torres
1185673,Harsaw,Vestal
1446920,Harsaw,Vestal
1001416,Porpus,Torres
1501357,Harsaw,Vestal
1487317,Matterdawn,Torres
1884310,Mershville,Torres
1536072,Matterdawn,Vestal
1726982,Matterdawn,Vestal
1939825,Matterdawn,Vestal
1388184,Matterdawn,Torres
1376751,Arrent,Torres
1098912,Harsaw,Vestal
1136398,Matterdawn,Torres
1110872,Matterdawn,Vestal
1363984,Matterdawn,Vestal
1587525,Harsaw,Vestal
1966383,Mershville,Torres
1285772,Harsaw,Vestal
1592995,Matterdawn,Torres
1714792,Harsaw,Torres
1430307,Harsaw,Vestal
1802356,Matterdawn,Vestal
1600299,Mershville,Vestal
1458919,Mershville,Torres
1482238,Matterdawn,Torres
1703214,Harsaw,Torres
1697025,Matterdawn,Vestal
1147184,Harsaw,Torres
1474452,Matterdawn,Vestal
1684768,Arrent,Torres
1235725,Harsaw,Vestal
1672305,Mershville,Seth
1993048,Matterdawn,Vestal
1029293,Harsaw,Seth
1351857,Matterdawn,Vestal
1611034,Harsaw,Vestal
1807375,Matterdawn,Torres
1579513,Mershville,Vestal
1447386,Porpus,Vestal
1581883,Harsaw,Torres
1094142,Porpus,Torres
1965922,Harsaw,Torres
1861239,Matterdawn,Vestal
1096663,Matterdawn,Vestal
1543328,Harsaw,Torres
1926588,Matterdawn,Torres
1906831,Mershville,Torres
1462340,Harsaw,Vestal
1198757,Mershville,Seth
1788875,Matterdawn,Torres
1752144,Harsaw,Torres
1948854,Porpus,Vestal
1740304,Harsaw,Torres
1942537,Harsaw,Torres
1077936,Mershville,Torres
1815167,Harsaw,Torres
1690371,Mershville,Torres
1435395,Matterdawn,Seth
1383248,Harsaw,Torres
1897131,Harsaw,Vestal
1617975,Matterdawn,Torres
1162202,Harsaw,Vestal
1925370,Matterdawn,Torres
1888012,Harsaw,Torres
1905424,Arrent,Vestal
1360899,Matterdawn,Torres
1049225,Harsaw,Torres
1333641,Porpus,Vestal
1094240,Mershville,Torres
1648542,Harsaw,Torres
1275483,Matterdawn,Seth
1969303,Arrent,Vestal
1257698,Harsaw,Vestal
1825715,Arrent,Torres
1184930,Mershville,Torres
1603688,Mershville,Torres
1558400,Matterdawn,Vestal
1927298,Harsaw,Vestal
1489842,Matterdawn,Torres
1296442,Matterdawn,Seth
1249348,Mershville,Torres
1706892,Porpus,Vestal
1626720,Matterdawn,Torres
1088471,Matterdawn,Torres
1912891,Mershville,Torres
1603455,Porpus,Cordin
1706759,Harsaw,Vestal
1946584,Mershville,Torres
1325477,Porpus,Vestal
1346703,Mershville,Vestal
1148931,Harsaw,Vestal
1163559,Mershville,Vestal
1629990,Matterdawn,Vestal
1137261,Mershville,Vestal
1833128,Matterdawn,Torres
1437544,Mershville,Seth
1339911,Harsaw,Torres
1206436,Matterdawn,Vestal
1542219,Harsaw,Vestal
1465030,Harsaw,Torres
1896744,Harsaw,Vestal
1969733,Mershville,Vestal
1559247,Harsaw,Vestal
1487680,Harsaw,Torres
1314958,Porpus,Vestal
1390722,Mershville,Torres
1398338,Harsaw,Vestal
1843157,Harsaw,Torres
1641363,Harsaw,Torres
1089330,Matterdawn,Vestal
1886084,Mershville,Vestal
1318938,Matterdawn,Vestal
1279555,Mershville,Torres
1360238,Harsaw,Torres
1215690,Harsaw,Torres
1890360,Harsaw,Torres
1755901,Harsaw,Torres
1681999,Harsaw,Vestal
1120403,Harsaw,Cordin
1795015,Porpus,Torres
1330048,Porpus,Torres
1476767,Matterdawn,Seth
1901100,Harsaw,Torres
1461010,Harsaw,Vestal
1176300,Porpus,Vestal
1062005,Mershville,Cordin
1146402,Matterdawn,Vestal
1038391,Harsaw,Vestal
1618441,Matterdawn,Vestal
1271192,Harsaw,Vestal
1188323,Harsaw,Torres
1633302,Matterdawn,Vestal
1916598,Matterdawn,Torres
1612592,Mershville,Vestal
1031973,Matterdawn,Seth
1610825,Harsaw,Vestal
1059475,Matterdawn,Torres
1945418,Harsaw,Vestal
1791999,Mershville,Seth
1102890,Porpus,Vestal
1334788,Matterdawn,Vestal
1657222,Harsaw,Torres
1213137,Harsaw,Cordin
1884409,Matterdawn,Vestal
1369982,Harsaw,Vestal
1079552,Mershville,Vestal
1940416,Porpus,Torres
1799976,Harsaw,Torres
1842498,Matterdawn,Torres
1673640,Porpus,Vestal
1515606,Harsaw,Vestal
1403576,Mershville,Torres
1130752,Matterdawn,Vestal
1879376,Matterdawn,Vestal
1989283,Matterdawn,Vestal
1710857,Porpus,Torres
1305204,Mershville,Torres
1724159,Harsaw,Vestal
1343325,Harsaw,Vestal
1081873,Harsaw,Vestal
1667125,Harsaw,Seth
1708050,Harsaw,Vestal
1895315,Mershville,Vestal
1270320,Harsaw,Vestal
1255625,Porpus,Vestal
1182422,Harsaw,Torres
1730357,Mershville,Vestal
1813262,Harsaw,Vestal
1591661,Mershville,Torres
1438488,Harsaw,Torres
1176476,Mershville,Vestal
1876432,Mershville,Torres
1275650,Harsaw,Vestal
1895221,Matterdawn,Torres
1679313,Harsaw,Torres
1844156,Matterdawn,Vestal
1924245,Porpus,Torres
1899198,Matterdawn,Torres
1023197,Harsaw,Torres
1625803,Matterdawn,Vestal
1152398,Harsaw,Vestal
1036742,Matterdawn,Vestal
1180362,Mershville,Torres
1324925,Harsaw,Vestal
1290893,Matterdawn,Seth
1100065,Matterdawn,Torres
1556324,Matterdawn,Vestal
1259589,Matterdawn,Vestal
1863569,Mershville,Torres
1493192,Porpus,Cordin
1287083,Harsaw,Vestal
1012224,Harsaw,Torres
1946902,Matterdawn,Torres
1646425,Matterdawn,Vestal
1543636,Mershville,Vestal
1280153,Mershville,Seth
1083888,Mershville,Vestal
1620046,Matterdawn,Torres
1392586,Harsaw,Torres
1369463,Mershville,Torres
1176322,Matterdawn,Torres
1201373,Matterdawn,Vestal
1895624,Harsaw,Torres
1858667,Matterdawn,Vestal
1700769,Harsaw,Vestal
1329989,Harsaw,Vestal
1800686,Mershville,Seth
1441384,Mershville,Torres
1052682,Porpus,Torres
1824281,Harsaw,Vestal
1690609,Harsaw,Torres
1984107,Arrent,Torres
1108899,Mershville,Torres
1478394,Mershville,Torres
1178212,Mershville,Vestal
1904107,Harsaw,Vestal
1823855,Arrent,Vestal
1269775,Mershville,Vestal
1285832,Porpus,Torres
1647439,Mershville,Torres
1538518,Harsaw,Seth
1420017,Arrent,Torres
1337330,Porpus,Vestal
1483270,Porpus,Torres
1837072,Harsaw,Torres
1619445,Porpus,Vestal
1818344,Harsaw,Torres
1698742,Matterdawn,Vestal
1360849,Matterdawn,Torres
1563359,Porpus,Cordin
1887339,Harsaw,Vestal
1908543,Harsaw,Vestal
1811015,Harsaw,Torres
1089683,Matterdawn,Seth
1549855,Harsaw,Vestal
1574294,Mershville,Torres
1696840,Matterdawn,Vestal
1957469,Matterdawn,Vestal
1204982,Mershville,Torres
1945965,Harsaw,Vestal
1358805,Mershville,Vestal
1955231,Harsaw,Torres
1151256,Mershville,Vestal
1828744,Mershville,Vestal
1380066,Harsaw,Vestal
1577664,Matterdawn,Torres
1888945,Mershville,Torres
1949189,Matterdawn,Torres
1326193,Porpus,Torres
1955306,Matterdawn,Torres
1276367,Mershville,Seth
1516573,Matterdawn,Vestal
1677809,Matterdawn,Torres
1314886,Matterdawn,Vestal
1757590,Harsaw,Vestal
1057872,Harsaw,Vestal
1639351,Mershville,Torres
1270863,Porpus,Torres
1023669,Harsaw,Vestal
1368720,Mershville,Vestal
1146982,Harsaw,Vestal
1894185,Matterdawn,Torres
1951680,Mershville,Torres
1602038,Harsaw,Torres
1470416,Harsaw,Torres
1946723,Matterdawn,Torres
1404908,Harsaw,Torres
1539043,Mershville,Cordin
1056936,Matterdawn,Torres
1453182,Porpus,Torres
1350036,Matterdawn,Torres
1772743,Harsaw,Torres
1410018,Arrent,Vestal
1250933,Harsaw,Torres
1527312,Harsaw,Vestal
1362547,Mershville,Torres
1280185,Mershville,Vestal
1723683,Mershville,Seth
1933297,Harsaw,Torres
1391772,Matterdawn,Torres
1785252,Mershville,Torres
1560408,Porpus,Torres
1497115,Harsaw,Vestal
1545929,Harsaw,Torres
1957159,Porpus,Vestal
1554918,Mershville,Torres
1876345,Matterdawn,Vestal
1291673,Matterdawn,Torres
1485570,Matterdawn,Torres
1807045,Mershville,Torres
1412299,Arrent,Torres
1461264,Matterdawn,Vestal
1917776,Harsaw,Vestal
1423349,Mershville,Torres
1809996,Harsaw,Torres
1263849,Mershville,Vestal
1448592,Matterdawn,Vestal
1082244,Matterdawn,Torres
1669020,Harsaw,Vestal
1504710,Matterdawn,Torres
1542789,Mershville,Torres
1349816,Harsaw,Cordin
1188465,Mershville,Vestal
1841447,Matterdawn,Cordin
1331833,Matterdawn,Torres
1530335,Matterdawn,Torres
1652888,Harsaw,Vestal
1874860,Porpus,Vestal
1077448,Matterdawn,Torres
1419056,Harsaw,Vestal
1084781,Matterdawn,Torres
1025606,Harsaw,Torres
1476343,Harsaw,Torres
1446915,Porpus,Torres
1824185,Harsaw,Vestal
1052120,Harsaw,Torres
1517271,Harsaw,Torres
1006247,Matterdawn,Vestal
1196268,Mershville,Torres
1001965,Matterdawn,Vestal
1137983,Matterdawn,Torres
1860079,Arrent,Vestal
1682808,Harsaw,Torres
1198232,Mershville,Vestal
1633761,Harsaw,Torres
1619982,Mershville,Vestal
1033827,Harsaw,Torres
1992990,Mershville,Vestal
1478063,Mershville,Torres
1394611,Mershville,Vestal
1436108,Arrent,Vestal
1498295,Porpus,Torres
1394455,Porpus,Vestal
1224548,Matterdawn,Torres
1754015,Matterdawn,Vestal
1215648,Porpus,Vestal
1987431,Harsaw,Vestal
1622485,Matterdawn,Vestal
1443937,Matterdawn,Torres
1804562,Matterdawn,Vestal
1812525,Mershville,Torres
1134797,Matterdawn,Seth
1005200,Mershville,Torres
1626480,Harsaw,Vestal
1232967,Harsaw,Vestal
1308130,Matterdawn,Vestal
1337094,Harsaw,Seth
1064441,Matterdawn,Vestal
1718084,Harsaw,Torres
1576326,Harsaw,Torres
1736262,Matterdawn,Vestal
1734858,Harsaw,Vestal
1727970,Porpus,Torres
1298991,Harsaw,Vestal
1290608,Matterdawn,Cordin
1362831,Porpus,Vestal
1246999,Mershville,Torres
1070364,Harsaw,Vestal
1476372,Harsaw,Torres
1276159,Harsaw,Torres
1932584,Porpus,Vestal
1352592,Matterdawn,Vestal
1031518,Harsaw,Vestal
1819681,Matterdawn,Vestal
1308579,Porpus,Vestal
1096094,Harsaw,Torres
1759612,Matterdawn,Seth
1122929,Matterdawn,Vestal
1324951,Harsaw,Vestal
1576833,Matterdawn,Torres
1894344,Mershville,Torres
1877653,Harsaw,Torres
1842444,Mershville,Torres
1940274,Harsaw,Vestal
1953983,Harsaw,Torres
1007689,Matterdawn,Vestal
1120703,Matterdawn,Torres
1139151,Mershville,Torres
1697035,Harsaw,Torres
1702977,Matterdawn,Torres
1540938,Harsaw,Torres
1523361,Mershville,Torres
1294040,Matterdawn,Vestal
1504845,Matterdawn,Vestal
1484225,Harsaw,Torres
1122334,Harsaw,Torres
1985613,Harsaw,Vestal
1745949,Harsaw,Vestal
1299352,Harsaw,Seth
1218222,Matterdawn,Torres
1315410,Harsaw,Seth
1381268,Harsaw,Torres
1187481,Harsaw,Vestal
1873841,Matterdawn,Torres
1866444,Harsaw,Torres
1525921,Arrent,Torres
1943146,Harsaw,Vestal
1633604,Harsaw,Vestal
1333368,Harsaw,Vestal
1349344,Harsaw,Vestal
1561892,Porpus,Torres
1372510,Harsaw,Vestal
1335054,Harsaw,Torres
1044682,Matterdawn,Torres
1486413,Mershville,Torres
1910734,Mershville,Vestal
1084375,Harsaw,Vestal
1195526,Harsaw,Vestal
1670706,Porpus,Torres
1038716,Harsaw,Seth
1607873,Harsaw,Vestal
1890283,Harsaw,Vestal
1286045,Matterdawn,Torres
1611452,Mershville,Torres
1740391,Arrent,Vestal
1171449,Mershville,Vestal
1014185,Harsaw,Vestal
1098711,Mershville,Torres
1817820,Harsaw,Torres
1999785,Porpus,Torres
1089654,Harsaw,Vestal
1189833,Harsaw,Vestal
1501509,Arrent,Torres
1629109,Porpus,Torres
1907577,Harsaw,Vestal
1051749,Matterdawn,Torres
1082620,Mershville,Vestal
1852704,Matterdawn,Torres
1499848,Harsaw,Vestal
1376591,Harsaw,Torres
1165176,Mershville,Torres
1564013,Matterdawn,Torres
1165101,Harsaw,Vestal
1750838,Mershville,Vestal
1459871,Mershville,Vestal
1589438,Matterdawn,Torres
1325634,Matterdawn,Torres
1222706,Harsaw,Vestal
1226272,Harsaw,Torres
1730430,Harsaw,Torres
1573240,Matterdawn,Torres
1986944,Porpus,Vestal
1033832,Harsaw,Vestal
1180696,Matterdawn,Vestal
1829064,Matterdawn,Torres
1501883,Matterdawn,Vestal
1476820,Mershville,Vestal
1399812,Matterdawn,Torres
1795940,Matterdawn,Vestal
1535079,Harsaw,Vestal
1154585,Matterdawn,Vestal
1335914,Harsaw,Vestal
1800016,Matterdawn,Vestal
1133202,Matterdawn,Torres
1343558,Arrent,Torres
1170834,Harsaw,Torres
1702443,Harsaw,Torres
1195052,Harsaw,Torres
1646955,Harsaw,Vestal
1691966,Matterdawn,Vestal
1802564,Harsaw,Cordin
1016799,Porpus,Torres
1946831,Harsaw,Torres
1425776,Matterdawn,Vestal
1134069,Mershville,Vestal
1702169,Mershville,Vestal
1848695,Mershville,Torres
1812320,Mershville,Vestal
1555776,Harsaw,Seth
1725099,Harsaw,Torres
1530494,Matterdawn,Torres
1844845,Harsaw,Torres
1269426,Mershville,Torres
1056346,Matterdawn,Vestal
1697472,Harsaw,Torres
1353425,Arrent,Vestal
1406565,Porpus,Torres
1107777,Mershville,Torres
1400225,Mershville,Vestal
1608678,Porpus,Torres
1644316,Mershville,Vestal
1890279,Porpus,Torres
1479028,Mershville,Torres
1819453,Matterdawn,Torres
1849653,Porpus,Vestal
1128935,Porpus,Torres
1747191,Mershville,Torres
1685990,Harsaw,Torres
1028052,Harsaw,Cordin
1407639,Mershville,Cordin
1150006,Matterdawn,Vestal
1578774,Matterdawn,Seth
1929805,Matterdawn,Vestal
1650142,Harsaw,Torres
1980032,Mershville,Torres
1818285,Mershville,Torres
1045317,Matterdawn,Torres
1591368,Matterdawn,Torres
1363724,Harsaw,Torres
1545730,Matterdawn,Vestal
1757954,Harsaw,Vestal
1665929,Matterdawn,Torres
1564129,Harsaw,Vestal
1154814,Harsaw,Torres
1365272,Matterdawn,Seth
1595073,Harsaw,Vestal
1674090,Matterdawn,Torres
1687269,Matterdawn,Torres
1276136,Harsaw,Torres
1501178,Matterdawn,Seth
1335147,Matterdawn,Vestal
1994572,Matterdawn,Torres
1537794,Mershville,Vestal
1903737,Mershville,Torres
1319609,Harsaw,Seth
1632802,Harsaw,Torres
1286688,Arrent,Torres
1100845,Matterdawn,Vestal
1174002,Matterdawn,Torres
1463074,Matterdawn,Vestal
1582438,Harsaw,Vestal
1708805,Harsaw,Torres
1132933,Mershville,Vestal
1953847,Harsaw,Torres
1488320,Harsaw,Seth
1900872,Matterdawn,Vestal
1288802,Harsaw,Vestal
1435830,Harsaw,Vestal
1980649,Mershville,Torres
1579265,Mershville,Vestal
1689754,Harsaw,Torres
1608320,Matterdawn,Vestal
1994221,Mershville,Vestal
1606882,Matterdawn,Torres
1084860,Matterdawn,Torres
1797410,Matterdawn,Torres
1674920,Harsaw,Torres
1721318,Harsaw,Torres
1342105,Harsaw,Torres
1021331,Porpus,Cordin
1430721,Mershville,Vestal
1446791,Matterdawn,Vestal
1545969,Matterdawn,Vestal
1892500,Mershville,Vestal
1834732,Porpus,Torres
1903031,Mershville,Vestal
1290399,Harsaw,Vestal
1263765,Harsaw,Seth
1397545,Harsaw,Torres
1563188,Harsaw,Vestal
1713787,Harsaw,Vestal
1040191,Mershville,Torres
1005988,Mershville,Torres
1455138,Harsaw,Torres
1774284,Mershville,Vestal
1025803,Porpus,Vestal
1903677,Matterdawn,Vestal
1631548,Porpus,Vestal
1792867,Mershville,Vestal
1344410,Matterdawn,Vestal
1882192,Harsaw,Torres
1775443,Arrent,Vestal
1123538,Matterdawn,Torres
1243599,Porpus,Cordin
1105652,Matterdawn,Seth
1707016,Arrent,Torres
1595745,Matterdawn,Vestal
1881982,Harsaw,Vestal
1263449,Mershville,Vestal
1703527,Matterdawn,Cordin
1253248,Harsaw,Seth
1770998,Harsaw,Torres
1160657,Harsaw,Torres
1767585,Harsaw,Torres
1005018,Porpus,Vestal
1390695,Matterdawn,Vestal
1685296,Harsaw,Vestal
1205397,Harsaw,Torres
1940182,Mershville,Vestal
1727708,Harsaw,Torres
1497575,Harsaw,Seth
1415926,Mershville,Torres
1155833,Matterdawn,Vestal
1643784,Harsaw,Vestal
1279939,Matterdawn,Vestal
1142835,Harsaw,Torres
1503798,Harsaw,Torres
1209337,Mershville,Vestal
1537828,Mershville,Seth
1809454,Porpus,Vestal
1066074,Harsaw,Torres
1189274,Matterdawn,Vestal
1887474,Mershville,Vestal
1645645,Porpus,Seth
1627054,Harsaw,Vestal
1127129,Harsaw,Vestal
1686064,Mershville,Vestal
1910647,Harsaw,Vestal
1438000,Harsaw,Vestal
1406478,Porpus,Torres
1709319,Harsaw,Torres
1001985,Harsaw,Vestal
1793039,Arrent,Torres
1232062,Matterdawn,Vestal
1345739,Matterdawn,Vestal
1424300,Harsaw,Vestal
1752466,Mershville,Torres
1296902,Matterdawn,Torres
1347107,Harsaw,Torres
1961784,Porpus,Cordin
1204434,Harsaw,Torres
1394907,Porpus,Vestal
1088164,Harsaw,Vestal
1698466,Harsaw,Vestal
1571229,Harsaw,Torres
1495290,Matterdawn,Torres
1644587,Matterdawn,Seth
1235944,Mershville,Vestal
1735932,Matterdawn,Vestal
1806511,Matterdawn,Vestal
1992415,Mershville,Vestal
1592352,Porpus,Vestal
1213629,Harsaw,Torres
1923914,Mershville,Vestal
1059674,Mershville,Torres
1358734,Porpus,Vestal
1787487,Harsaw,Torres
1335894,Matterdawn,Vestal
1434664,Harsaw,Torres
1485379,Porpus,Vestal
1474588,Matterdawn,Torres
1916860,Mershville,Vestal
1682278,Porpus,Torres
1736027,Harsaw,Torres
1545317,Mershville,Cordin
1741792,Matterdawn,Vestal
1365443,Matterdawn,Torres
1273822,Harsaw,Vestal
1107068,Mershville,Cordin
1232715,Matterdawn,Vestal
1609969,Mershville,Vestal
1744248,Harsaw,Vestal
1304805,Harsaw,Seth
1319386,Mershville,Vestal
1719575,Porpus,Vestal
1833996,Matterdawn,Torres
1992269,Harsaw,Torres
1854482,Harsaw,Vestal
1514540,Matterdawn,Cordin
1121127,Arrent,Vestal
1898894,Harsaw,Torres
1341624,Harsaw,Torres
1344343,Harsaw,Vestal
1975016,Porpus,Torres
1314116,Harsaw,Torres
1808616,Mershville,Vestal
1289387,Harsaw,Vestal
1660485,Harsaw,Seth
1857463,Matterdawn,Vestal
1097358,Porpus,Vestal
1905679,Porpus,Seth
1159309,Harsaw,Torres
1856173,Matterdawn,Vestal
1220878,Matterdawn,Vestal
1931450,Matterdawn,Torres
1283943,Harsaw,Torres
1470793,Matterdawn,Vestal
1551587,Porpus,Vestal
1236374,Matterdawn,Torres
1080937,Porpus,Vestal
1851200,Matterdawn,Vestal
1821803,Porpus,Torres
1106102,Harsaw,Vestal
1557986,Harsaw,Torres
1001114,Porpus,Vestal
1293443,Harsaw,Torres
1743922,Harsaw,Cordin
1493645,Harsaw,Torres
1573251,Matterdawn,Torres
1589938,Matterdawn,Vestal
1099707,Matterdawn,Torres
1506623,Mershville,Vestal
1014652,Harsaw,Vestal
1667454,Harsaw,Torres
1716960,Harsaw,Vestal
1828463,Matterdawn,Torres
1327761,Harsaw,Torres
1991757,Harsaw,Torres
1840919,Arrent,Torres
1591436,Mershville,Torres
1468359,Matterdawn,Vestal
1368087,Matterdawn,Vestal
1516201,Mershville,Vestal
1915092,Mershville,Vestal
1421261,Harsaw,Torres
1358944,Matterdawn,Torres
1966517,Matterdawn,Vestal
1585477,Matterdawn,Torres
1575329,Harsaw,Vestal
1442654,Matterdawn,Vestal
1704607,Mershville,Seth
1552721,Matterdawn,Torres
1294630,Mershville,Torres
1248221,Mershville,Vestal
1343132,Harsaw,Torres
1691277,Matterdawn,Vestal
1634071,Matterdawn,Vestal
1552873,Arrent,Vestal
1066961,Matterdawn,Cordin
1263290,Matterdawn,Seth
1259292,Porpus,Torres
1024087,Harsaw,Vestal
1612291,Mershville,Vestal
1045510,Mershville,Torres
1121267,Harsaw,Torres
1399583,Matterdawn,Vestal
1428635,Harsaw,Torres
1672968,Matterdawn,Torres
1347291,Matterdawn,Torres
1363327,Mershville,Torres
1605879,Matterdawn,Vestal
1778212,Mershville,Torres
1022170,Matterdawn,Torres
1552614,Mershville,Torres
1974713,Porpus,Vestal
1548265,Matterdawn,Vestal
1323231,Harsaw,Torres
1810852,Porpus,Vestal
1588693,Matterdawn,Torres
1641896,Porpus,Vestal
1918900,Harsaw,Vestal
1167891,Harsaw,Vestal
1612618,Porpus,Vestal
1778613,Matterdawn,Vestal
1707240,Mershville,Torres
1807685,Matterdawn,Vestal
1206191,Matterdawn,Torres
1594072,Mershville,Torres
1829474,Harsaw,Vestal
1454498,Harsaw,Vestal
1302231,Harsaw,Vestal
1867409,Matterdawn,Torres
1731650,Harsaw,Vestal
1839721,Harsaw,Vestal
1893101,Matterdawn,Seth
1131014,Harsaw,Vestal
1213167,Matterdawn,Torres
1308604,Matterdawn,Vestal
1527582,Arrent,Torres
1817331,Harsaw,Torres
1744916,Matterdawn,Torres
1331194,Mershville,Vestal
1782709,Harsaw,Torres
1759447,Porpus,Vestal
1147007,Arrent,Vestal
1000419,Matterdawn,Vestal
1464342,Harsaw,Vestal
1892437,Mershville,Torres
1982093,Mershville,Torres
1704179,Mershville,Vestal
1625129,Matterdawn,Vestal
1961856,Matterdawn,Cordin
1049152,Harsaw,Vestal
1961161,Harsaw,Vestal
1704410,Harsaw,Torres
1526904,Harsaw,Torres
1891227,Harsaw,Torres
1403627,Mershville,Torres
1099631,Harsaw,Vestal
1254184,Harsaw,Seth
1950992,Mershville,Torres
1263221,Harsaw,Torres
1488549,Harsaw,Torres
1024373,Matterdawn,Torres
1765843,Porpus,Vestal
1703786,Matterdawn,Vestal
1498604,Harsaw,Vestal
1675278,Harsaw,Vestal
1643252,Mershville,Vestal
1330230,Mershville,Torres
1875112,Mershville,Cordin
1630460,Matterdawn,Vestal
1855242,Matterdawn,Vestal
1382953,Harsaw,Torres
1683199,Harsaw,Cordin
1187346,Harsaw,Torres
1264008,Porpus,Torres
1666244,Matterdawn,Torres
1526081,Harsaw,Torres
1114737,Harsaw,Vestal
1170411,Porpus,Vestal
1560423,Harsaw,Vestal
1584970,Porpus,Torres
1726350,Harsaw,Vestal
1117764,Matterdawn,Vestal
1762324,Harsaw,Torres
1792499,Matterdawn,Torres
1448087,Matterdawn,Torres
1253314,Matterdawn,Vestal
1513510,Mershville,Vestal
1411120,Harsaw,Vestal
1277601,Matterdawn,Torres
1590765,Matterdawn,Vestal
1256051,Porpus,Vestal
1798834,Matterdawn,Vestal
1210681,Mershville,Vestal
1028847,Matterdawn,Torres
1046006,Matterdawn,Vestal
1815367,Mershville,Vestal
1779473,Harsaw,Seth
1746194,Porpus,Vestal
1762195,Harsaw,Torres
1247256,Matterdawn,Vestal
1275857,Matterdawn,Torres
1787520,Matterdawn,Torres
1663679,Matterdawn,Vestal
1045424,Harsaw,Vestal
1967529,Harsaw,Vestal
1744496,Porpus,Torres
1320603,Arrent,Torres
1337070,Arrent,Vestal
1966281,Harsaw,Torres
1844288,Porpus,Torres
1166993,Harsaw,Vestal
1905087,Harsaw,Vestal
1736122,Porpus,Torres
1370499,Harsaw,Vestal
1486467,Harsaw,Torres
1546415,Harsaw,Seth
1391617,Harsaw,Torres
1958499,Harsaw,Vestal
1301974,Harsaw,Vestal
1912785,Arrent,Vestal
1116721,Harsaw,Torres
1772017,Harsaw,Vestal
1458371,Harsaw,Vestal
1940824,Harsaw,Torres
1552888,Harsaw,Torres
1923986,Harsaw,Torres
1861227,Porpus,Torres
1794853,Mershville,Torres
1706808,Mershville,Torres
1050984,Porpus,Torres
1368648,Mershville,Vestal
1106296,Harsaw,Torres
1413894,Matterdawn,Torres
1936840,Harsaw,Torres
1106871,Matterdawn,Torres
1382756,Harsaw,Vestal
1166603,Harsaw,Vestal
1334263,Matterdawn,Cordin
1901393,Harsaw,Torres
1814368,Matterdawn,Torres
1185555,Mershville,Vestal
1124648,Porpus,Seth
1161574,Matterdawn,Vestal
1861356,Matterdawn,Vestal
1639511,Matterdawn,Vestal
1393314,Arrent,Torres
1420345,Harsaw,Torres
1738816,Harsaw,Torres
1051835,Harsaw,Torres
1705576,Arrent,Vestal
1699266,Arrent,Torres
1962770,Harsaw,Torres
1060546,Harsaw,Torres
1571164,Harsaw,Torres
1533851,Matterdawn,Torres
1993240,Arrent,Torres
1991674,Matterdawn,Vestal
1288438,Harsaw,Torres
1840570,Mershville,Torres
1151100,Porpus,Torres
1497287,Harsaw,Vestal
1902905,Matterdawn,Vestal
1468934,Matterdawn,Vestal
1963003,Matterdawn,Torres
1792480,Harsaw,Torres
1819922,Mershville,Torres
1914691,Matterdawn,Vestal
1149219,Mershville,Vestal
1213686,Mershville,Torres
1769623,Mershville,Vestal
1930169,Porpus,Vestal
1695434,Harsaw,Vestal
1835385,Harsaw,Torres
1525909,Matterdawn,Vestal
1285838,Mershville,Torres
1160837,Harsaw,Vestal
1774389,Porpus,Vestal
1401820,Mershville,Seth
1577476,Matterdawn,Torres
1790545,Harsaw,Vestal
1771496,Porpus,Cordin
1860944,Matterdawn,Torres
1731856,Mershville,Vestal
1819521,Porpus,Vestal
1984208,Mershville,Torres
1252314,Matterdawn,Vestal
1040798,Matterdawn,Vestal
1970392,Mershville,Torres
1121929,Matterdawn,Vestal
1560386,Matterdawn,Torres
1085441,Harsaw,Torres
1436722,Porpus,Vestal
1811337,Porpus,Vestal
1212141,Harsaw,Vestal
1836726,Mershville,Torres
